frequency,S_1_COMID,S_1_unitarea,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
611,71029879,19.2292836486164,71029879,51.06914906599085,-114.60445109358884,120,19229280.709370002,120,51.09433364868164,-114.63546752929688,162,100153732.57261643,162,16080003.518640585,0.8362249093802638,0.16055321260225408,0.836224909380262,0.16055321260225555,7.0,14.0,2
601,71029963,14.547657339155206,71029963,51.11326360480966,-115.67752107350933,118,14547665.003870718,118,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,1961080.8967051473,0.1348038256437277,0.019573913481620183,0.13480382564372775,0.020619439461132854,9.0,7.0,2
602,71029963,14.547657339155206,71029963,51.11326360480966,-115.67752107350933,118,14547665.003870718,118,51.141815185546875,-115.72161865234375,218,100199934.00316924,218,12459836.81222513,0.8564836218671465,0.12434975068777027,0.8564836218671469,0.12434975068776988,10.0,7.0,2
603,71029963,14.547657339155206,71029963,51.11326360480966,-115.67752107350933,118,14547665.003870718,118,51.172027587890625,-115.58692932128906,219,100194351.5309766,219,126747.29494043555,0.008712552489125348,0.0012650143746002459,0.008712552489125351,0.0012650143746002266,10.0,8.0,2
593,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.61900329589844,-116.1513671875,343,100273689.36690323,343,673232.9895617719,0.008351147620888073,0.006713954516008684,0.008351147620888065,0.006819726669071096,16.0,6.0,2
594,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.588096618652344,-116.28707885742188,342,100274426.08167212,342,1586271.190591946,0.019676969317885363,0.01581929962181933,0.019676969317885342,0.015819299621819074,16.0,5.0,2
592,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.53445816040039,-116.10171508789062,322,100254287.36112487,322,28217149.4173683,0.35002084550028895,0.2814557876784622,0.35002084550028856,0.35241098433985024,15.0,6.0,2
591,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.50362014770508,-116.2371826171875,321,100256031.24238122,321,42552500.709036775,0.5278443281432581,0.42443831240597285,0.5278443281432575,0.4244383124059706,15.0,5.0,2
589,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.41911697387695,-116.18746948242188,300,100241287.56482624,300,7405161.878906565,0.09185764953018155,0.07387337152984624,0.09185764953018145,0.07387337152984906,14.0,5.0,2
590,71029992,80.6156284867371,71029992,51.51280034375685,-116.1791905633178,116,80615625.55520713,116,51.44990158081055,-116.05223083496094,301,100244102.91920239,301,181309.36974186642,0.0022490598874991335,0.0018086786600105878,0.002249059887499131,0.0018192538170114434,14.0,6.0,2
586,71030026,0.51967862627117,71030026,51.565446735395206,-116.15334192439855,115,519678.6725208636,115,51.53445816040039,-116.10171508789062,322,100254287.36112487,322,471540.0663886175,0.9073685169746629,0.004703440409387064,0.9073685169746629,0.0058891809549481275,15.0,6.0,2
587,71030026,0.51967862627117,71030026,51.565446735395206,-116.15334192439855,115,519678.6725208636,115,51.61900329589844,-116.1513671875,343,100273689.36690323,343,48138.60613224611,0.09263148302533714,0.0004800721548810884,0.09263148302533714,0.0004876352483345828,16.0,6.0,2
583,71030071,8.020691044098491,71030071,51.095951417004066,-115.65397885739998,114,8020688.013725968,114,51.141815185546875,-115.72161865234375,218,100199934.00316924,218,457312.6841227565,0.05701664038548163,0.004564001849624892,0.057016640385481675,0.004564001849624878,10.0,7.0,2
581,71030071,8.020691044098491,71030071,51.095951417004066,-115.65397885739998,114,8020688.013725968,114,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,7563375.329603205,0.9429833596145176,0.07549145707319209,0.9429833596145184,0.07952377690925355,9.0,7.0,2
575,71030100,19.69020368190655,71030100,51.19584339001653,-115.84550009142451,112,19690199.279844712,112,51.22651672363281,-115.7701416015625,239,100214991.20601718,239,2922784.397206273,0.14843853816137323,0.02916514148265256,0.14843853816137306,0.029165141482653135,11.0,7.0,2
576,71030100,19.69020368190655,71030100,51.19584339001653,-115.84550009142451,112,19690199.279844712,112,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,16372378.02488656,0.8314988483456162,0.16338270674396857,0.8314988483456153,0.16338270674397085,11.0,6.0,2
573,71030100,19.69020368190655,71030100,51.19584339001653,-115.84550009142451,112,19690199.279844712,112,51.1114387512207,-115.85612487792969,217,100190896.32779494,217,395036.8577519021,0.020062613493011715,0.003942841837240966,0.020062613493011694,0.004700930394022074,10.0,6.0,2
567,71030177,24.33625982449623,71030177,51.41861381036513,-115.72608049911656,110,24336257.369672816,110,51.42626190185547,-115.73234558105469,282,100237202.63979472,282,24336257.369672813,0.9999999999999999,0.24278667728912842,1.0,0.24785465599925438,13.0,8.0,2
562,71030189,44.60097177958723,71030189,51.22016035338255,-114.4345469764815,109,44600970.23261253,109,51.151912689208984,-114.36483764648438,164,100172383.97374637,164,170194.91071599897,0.003815946375793218,0.001699020268506382,0.0038159463757932222,0.00186532449114921,7.0,16.0,2
564,71030189,44.60097177958723,71030189,51.22016035338255,-114.4345469764815,109,44600970.23261253,109,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,36247404.240065835,0.8127043885148824,0.36183933847614064,0.8127043885148832,0.4478587030660824,8.0,16.0,2
563,71030189,44.60097177958723,71030189,51.22016035338255,-114.4345469764815,109,44600970.23261253,109,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,8183371.081830644,0.18347966510932331,0.0816939677253636,0.1834796651093235,0.08169396772536242,8.0,15.0,2
561,71030191,0.349460313440696,71030191,51.40402564102567,-115.76324358974361,108,349460.3134455121,108,51.42626190185547,-115.73234558105469,282,100237202.63979472,282,349460.31344551203,0.9999999999999998,0.0034863334594572412,1.0,0.003559107896449465,13.0,8.0,2
555,71030243,3.649138314104321,71030243,51.35330260570299,-115.58727630285142,106,3649139.043528478,106,51.37168884277344,-115.54837036132812,262,100222800.17223887,262,3649139.0435284795,1.0000000000000004,0.036410268294811324,1.0,0.036410268294811934,12.0,9.0,2
549,71030270,25.139651095073123,71030270,51.600547629188,-116.14307211811474,105,25139650.650694504,105,51.53445816040039,-116.10171508789062,322,100254287.36112487,322,426408.6464556005,0.01696159793071033,0.004253270934136099,0.01696159793071032,0.005325523446955492,15.0,6.0,2
550,71030270,25.139651095073123,71030270,51.600547629188,-116.14307211811474,105,25139650.650694504,105,51.61900329589844,-116.1513671875,343,100273689.36690323,343,24713242.00423892,0.9830384020692903,0.24645789100082596,0.9830384020692896,0.2503406074696703,16.0,6.0,2
548,71030287,32.08196751822735,71030287,51.4018479414558,-116.05402952349029,104,32081965.261373468,104,51.44990158081055,-116.05223083496094,301,100244102.91920239,301,16106122.754942235,0.5020304281151358,0.16066902975753006,0.5020304281151359,0.16160844495185267,14.0,6.0,2
545,71030287,32.08196751822735,71030287,51.4018479414558,-116.05402952349029,104,32081965.261373468,104,51.334598541259766,-116.137939453125,279,100230637.07975492,279,28836.148864600975,0.0008988273826017623,0.00028769795049447453,0.0008988273826017624,0.00029993124629329254,13.0,5.0,2
546,71030287,32.08196751822735,71030287,51.4018479414558,-116.05402952349029,104,32081965.261373468,104,51.36531066894531,-116.00294494628906,280,100233806.5105692,280,15947006.357566629,0.4970707445022624,0.1590980819019887,0.49707074450226246,0.1590980819019902,13.0,6.0,2
544,71030302,17.094724173106993,71030302,51.18994497103739,-115.90939494470764,103,17094727.186159555,103,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,17094727.186159555,1.0,0.17059115019693696,1.0,0.17059115019693932,11.0,6.0,2
536,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.34659957885742,-115.22938537597656,243,100218841.22489953,243,46173082.1308818,0.25808309019088943,0.46072257039238274,0.2580830901908895,0.460722570392387,11.0,11.0,2
534,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.26165771484375,-115.18179321289062,222,100207045.0176409,222,32455149.87729461,0.18140710964881593,0.323880919466102,0.18140710964881596,0.3238809194661062,10.0,11.0,2
535,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.31682205200195,-115.3648681640625,242,100211510.0760001,242,72521623.24572432,0.40535748902059543,0.7236855645696203,0.40535748902059554,0.7236855645696231,11.0,10.0,2
540,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.29121398925781,-115.04637145996094,223,100200563.09712352,223,21766246.458257332,0.12166179705916619,0.21722678780916133,0.12166179705916622,0.217226787809158,10.0,12.0,2
538,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.40168762207031,-115.41287231445312,263,100232125.06350373,263,4211112.825186311,0.023537891795611308,0.04201360414655771,0.023537891795611315,0.05631393987289351,12.0,10.0,2
533,71030308,178.9078148223032,71030308,51.30925145793808,-115.2533053790638,102,178907816.45837468,102,51.2319450378418,-115.31703186035156,221,100196185.39691092,221,1780601.921030269,0.00995262228492152,0.017771154799723198,0.009952622284921522,0.017771154799723424,10.0,10.0,2
528,71030313,10.60692810871232,71030313,51.26527918996773,-114.35830537197067,101,10606922.82164482,101,51.26578903198242,-114.27487182617188,186,100176596.7399129,186,4191925.1740592886,0.39520653110675175,0.04184535420925434,0.3952065311067518,0.42233115061694915,8.0,17.0,2
527,71030313,10.60692810871232,71030313,51.26527918996773,-114.35830537197067,101,10606922.82164482,101,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,6414997.647585531,0.6047934688932481,0.06403764776520535,0.6047934688932483,0.07926119364552894,8.0,16.0,2
525,71030314,18.49320627950687,71030314,51.24534106378842,-114.53078204006225,100,18493205.518455382,100,51.293643951416016,-114.5926513671875,205,100181747.9899743,205,5473697.606161187,0.29598425220001395,0.05463767318882246,0.29598425220001406,0.054637788564206424,9.0,15.0,2
523,71030314,18.49320627950687,71030314,51.24534106378842,-114.53078204006225,100,18493205.518455382,100,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,13019507.912294187,0.7040157477999857,0.12997275188321822,0.704015747799986,0.12997275188321633,8.0,15.0,2
517,71030418,74.48828939730865,71030418,51.01642151868036,-115.59888355167413,99,74488302.13513634,99,50.97234344482422,-115.62509155273438,176,100161140.7840008,176,34934519.68870721,0.4689933679160677,0.3487831649605918,0.4689933679160674,0.65659429888458,8.0,7.0,2
519,71030418,74.48828939730865,71030418,51.01642151868036,-115.59888355167413,99,74488302.13513634,99,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,24766547.006580763,0.3324890794483328,0.24719951591990783,0.33248907944833256,0.260403493563924,9.0,7.0,2
521,71030418,74.48828939730865,71030418,51.01642151868036,-115.59888355167413,99,74488302.13513634,99,51.08724594116211,-115.538818359375,198,100187468.9732182,198,3992947.9314687285,0.05360503350210266,0.03985476399784199,0.05360503350210263,0.039854763997842366,9.0,8.0,2
518,71030418,74.48828939730865,71030418,51.01642151868036,-115.59888355167413,99,74488302.13513634,99,51.00244140625,-115.49087524414062,177,100165776.52068722,177,10794287.50837969,0.14491251913349754,0.10776422729723807,0.14491251913349745,0.10776422729723673,8.0,8.0,2
516,71030428,60.58904894713536,71030428,50.994761734252364,-114.67834653716459,98,60589041.16278283,98,51.00913619995117,-114.58926391601562,141,100139229.78506339,141,19681928.22343919,0.3248430383732319,0.19654563217316573,0.32484303837323186,0.1965456321731662,6.0,14.0,2
513,71030428,60.58904894713536,71030428,50.994761734252364,-114.67834653716459,98,60589041.16278283,98,50.98016357421875,-114.72409057617188,140,100136078.91106635,140,40907112.93934365,0.6751569616267683,0.40851522632191745,0.6751569616267682,0.40851522632190956,6.0,13.0,2
510,71030431,54.39820479394293,71030431,50.99675024925225,-115.24250199401787,97,54398202.443739675,97,51.03236389160156,-115.35647583007812,178,100159757.3421699,178,6600115.944703968,0.1213296698825667,0.06589588593107688,0.12132966988256683,0.0658958859310774,8.0,9.0,2
511,71030431,54.39820479394293,71030431,50.99675024925225,-115.24250199401787,97,54398202.443739675,97,51.0621223449707,-115.22190856933594,179,100159696.74255349,179,9935459.911731381,0.18264316586576448,0.09919618603947147,0.18264316586576468,0.09919618603947354,8.0,10.0,2
509,71030431,54.39820479394293,71030431,50.99675024925225,-115.24250199401787,97,54398202.443739675,97,50.97718811035156,-115.17462158203125,158,100156392.2730181,158,27063981.63689408,0.49751610202349056,0.2702172175203744,0.49751610202349106,0.27021721752037775,7.0,10.0,2
508,71030431,54.39820479394293,71030431,50.99675024925225,-115.24250199401787,97,54398202.443739675,97,50.947486877441406,-115.3089599609375,157,100146077.03085966,157,10798644.950410193,0.1985110622281773,0.10782893619569969,0.1985110622281775,0.10782893619569969,7.0,9.0,2
506,71030460,31.88032675923982,71030460,51.01167517006803,-114.99862896825411,96,31880321.936715156,96,51.006717681884766,-115.04006958007812,159,100165673.29543696,159,27635142.63495766,0.8668401369915744,0.2758943430994396,0.8668401369915734,0.2758943430994416,7.0,11.0,2
507,71030460,31.88032675923982,71030460,51.01167517006803,-114.99862896825411,96,31880321.936715156,96,51.03609848022461,-114.90536499023438,160,100154528.51654027,160,4245179.301757532,0.13315986300842675,0.042386294106076805,0.1331598630084266,0.04238629410607644,7.0,12.0,2
502,71030474,70.83487454889277,71030474,51.04833753983426,-115.43294531548744,95,70834874.40214089,95,51.08724594116211,-115.538818359375,198,100187468.9732182,198,14516649.305569686,0.2049364727204336,0.14489486014912933,0.20493647272043333,0.1448948601491307,9.0,8.0,2
500,71030474,70.83487454889277,71030474,51.04833753983426,-115.43294531548744,95,70834874.40214089,95,51.11722946166992,-115.4041748046875,199,100178250.25461878,199,12670787.0657627,0.17887780803885697,0.1264824154300749,0.17887780803885672,0.1264824154300785,9.0,9.0,2
497,71030474,70.83487454889277,71030474,51.04833753983426,-115.43294531548744,95,70834874.40214089,95,51.00244140625,-115.49087524414062,177,100165776.52068722,177,13274430.782033598,0.1873996515709555,0.13252461312763877,0.18739965157095526,0.13252461312763714,8.0,8.0,2
499,71030474,70.83487454889277,71030474,51.04833753983426,-115.43294531548744,95,70834874.40214089,95,51.03236389160156,-115.35647583007812,178,100159757.3421699,178,30373007.248775,0.42878606766975536,0.30324561535241623,0.4287860676697548,0.30324561535241856,8.0,9.0,2
494,71030527,31.641691415599308,71030527,51.03585973625619,-115.66737554946616,94,31641691.577493045,94,50.97234344482422,-115.62509155273438,176,100161140.7840008,176,4812413.152135073,0.15209089376113433,0.04804670867829994,0.1520908937611343,0.09044930537832713,8.0,7.0,2
495,71030527,31.641691415599308,71030527,51.03585973625619,-115.66737554946616,94,31641691.577493045,94,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,26829278.42535798,0.8479091062388658,0.26778802218438724,0.8479091062388656,0.28209171952416506,9.0,7.0,2
492,71030528,35.2411873427965,71030528,51.07734726276441,-114.38258565063751,93,35241185.64483008,93,51.151912689208984,-114.36483764648438,164,100172383.97374637,164,71431.43421739896,0.002026930505043267,0.0007130850977463013,0.002026930505043271,0.0007828835957731295,7.0,16.0,2
490,71030528,35.2411873427965,71030528,51.07734726276441,-114.38258565063751,93,35241185.64483008,93,51.06660079956055,-114.31912231445312,143,100154828.58904183,143,23751565.41547816,0.6739718026190342,0.23714848050847617,0.6739718026190354,0.23714848050847634,6.0,16.0,2
489,71030528,35.2411873427965,71030528,51.07734726276441,-114.38258565063751,93,35241185.64483008,93,51.0379524230957,-114.45428466796875,142,100139732.6770753,142,7821576.323611886,0.22194418775916866,0.07810662276116159,0.22194418775916908,0.07810662276116183,6.0,15.0,2
491,71030528,35.2411873427965,71030528,51.07734726276441,-114.38258565063751,93,35241185.64483008,93,51.12320327758789,-114.500244140625,163,100162080.86059882,163,3596612.471522565,0.10205707911675191,0.03590792484161918,0.1020570791167521,0.03590792484161908,7.0,15.0,2
486,71030555,35.58844840533893,71030555,51.07636010953895,-114.48282443328758,92,35588447.29810478,92,51.12320327758789,-114.500244140625,163,100162080.86059882,163,15998364.38033813,0.44953813933855175,0.15972476053691367,0.44953813933855225,0.15972476053691326,7.0,15.0,2
484,71030555,35.58844840533893,71030555,51.07636010953895,-114.48282443328758,92,35588447.29810478,92,51.0379524230957,-114.45428466796875,142,100139732.6770753,142,19590082.917766605,0.5504618606614471,0.19562747367160993,0.5504618606614478,0.19562747367161054,6.0,15.0,2
480,71030563,36.3215347823274,71030563,51.059644224077914,-115.72337024058064,91,36321529.298782855,91,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,28682012.02029232,0.7896697241008919,0.2862805010783818,0.789669724100892,0.3015719603763095,9.0,7.0,2
479,71030563,36.3215347823274,71030563,51.059644224077914,-115.72337024058064,91,36321529.298782855,91,51.02677536010742,-115.80755615234375,196,100177058.37931795,196,7639517.278490534,0.21033027589910805,0.07626014780313962,0.21033027589910808,0.7017415152178403,9.0,6.0,2
474,71030588,74.09893627432886,71030588,51.08426389294755,-114.751588252484,90,74098939.49233614,90,51.15040969848633,-114.81707763671875,182,100158479.62581196,182,9046892.285762353,0.12209206161038309,0.0903257749075383,0.12209206161038312,0.09032577490753922,8.0,13.0,2
473,71030588,74.09893627432886,71030588,51.08426389294755,-114.751588252484,90,74098939.49233614,90,51.121150970458984,-114.95217895507812,181,100177459.98246913,181,457765.6384929732,0.006177762348951278,0.004569547267150528,0.00617776234895128,0.004569547267150511,8.0,12.0,2
472,71030588,74.09893627432886,71030588,51.08426389294755,-114.751588252484,90,74098939.49233614,90,51.065303802490234,-114.7705078125,161,100142829.91443796,161,46464891.582356356,0.6270655410279131,0.4639862047243518,0.6270655410279132,0.46398620472434954,7.0,13.0,2
477,71030588,74.09893627432886,71030588,51.08426389294755,-114.751588252484,90,74098939.49233614,90,51.09433364868164,-114.63546752929688,162,100153732.57261643,162,18129389.98572444,0.24466463501275235,0.1810156198879531,0.2446646350127524,0.18101561988795473,7.0,14.0,2
467,71030626,32.108049753824965,71030626,51.11426734063458,-115.20293442853115,89,32108043.622304343,89,51.0621223449707,-115.22190856933594,179,100159696.74255349,179,15628203.224472288,0.4867379466750169,0.15603285286138996,0.48673794667501713,0.1560328528613932,8.0,10.0,2
469,71030626,32.108049753824965,71030626,51.11426734063458,-115.20293442853115,89,32108043.622304343,89,51.14704513549805,-115.26937866210938,200,100174942.52951849,200,16079841.564080058,0.5008041521692075,0.1605176020873865,0.5008041521692077,0.160517602087379,9.0,10.0,2
470,71030626,32.108049753824965,71030626,51.11426734063458,-115.20293442853115,89,32108043.622304343,89,51.17669677734375,-115.1343994140625,201,100190467.03330114,201,399998.8337519859,0.012457901155775204,0.003992384161848801,0.012457901155775209,0.0039923841618488215,9.0,11.0,2
465,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.15040969848633,-114.81707763671875,182,100158479.62581196,182,23049042.14321979,0.3439966911000429,0.23012571905374446,0.34399669110004333,0.2301257190537468,8.0,13.0,2
464,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.121150970458984,-114.95217895507812,181,100177459.98246913,181,33165540.633689787,0.4949809265670235,0.3310678933114664,0.4949809265670242,0.33106789331146524,8.0,12.0,2
460,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.091712951660156,-115.087158203125,180,100183019.96568076,180,364781.8589750762,0.005444206821308691,0.0036411545499430726,0.005444206821308698,0.0036411545499430353,8.0,11.0,2
462,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.03609848022461,-114.90536499023438,160,100154528.51654027,160,9826370.475661643,0.14665420402925966,0.09811209359383927,0.14665420402925985,0.09811209359383842,7.0,12.0,2
463,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.065303802490234,-114.7705078125,161,100142829.91443796,161,596236.2396891107,0.008898560395375052,0.005953858505881399,0.008898560395375064,0.005953858505881369,7.0,13.0,2
461,71030660,67.00367408759197,71030660,51.10570311448495,-114.89519152601697,88,67003673.98742376,88,51.006717681884766,-115.04006958007812,159,100165673.29543696,159,1702.636188262243,2.5411086988779435e-05,1.6998200403848395e-05,2.541108698877947e-05,1.699820040384852e-05,7.0,11.0,2
455,71030690,65.96896382496796,71030690,51.106573299431254,-115.77731538440517,87,65968959.19960632,87,51.02677536010742,-115.80755615234375,196,100177058.37931795,196,3246994.5108526014,0.04922003545679675,0.03241255596224374,0.04922003545679675,0.29825848478215966,9.0,6.0,2
456,71030690,65.96896382496796,71030690,51.106573299431254,-115.77731538440517,87,65968959.19960632,87,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,3278418.804089466,0.049696385146380036,0.03272250835525437,0.049696385146380036,0.034470356716409335,9.0,7.0,2
457,71030690,65.96896382496796,71030690,51.106573299431254,-115.77731538440517,87,65968959.19960632,87,51.1114387512207,-115.85612487792969,217,100190896.32779494,217,30455724.045026395,0.4616674935385087,0.30397695959705046,0.4616674935385087,0.3624224829297567,10.0,6.0,2
458,71030690,65.96896382496796,71030690,51.106573299431254,-115.77731538440517,87,65968959.19960632,87,51.141815185546875,-115.72161865234375,218,100199934.00316924,218,28987821.839637864,0.4394160858583146,0.2892998097056731,0.4394160858583146,0.2892998097056722,10.0,7.0,2
453,71030703,31.689694057783843,71030703,51.11689754751343,-114.71804867986793,86,31689694.670159053,86,51.17950439453125,-114.68180847167969,183,100161644.94952984,183,3834972.9723738404,0.12101640650975046,0.03828783936512059,0.1210164065097505,0.03828783936512085,8.0,14.0,2
451,71030703,31.689694057783843,71030703,51.11689754751343,-114.71804867986793,86,31689694.670159053,86,51.065303802490234,-114.7705078125,161,100142829.91443796,161,5609745.583715274,0.17702113075257087,0.056017446166722475,0.17702113075257092,0.056017446166722204,7.0,13.0,2
454,71030703,31.689694057783843,71030703,51.11689754751343,-114.71804867986793,86,31689694.670159053,86,51.09433364868164,-114.63546752929688,162,100153732.57261643,162,13450136.202424474,0.42443249587664666,0.13429490700880725,0.42443249587664683,0.13429490700880847,7.0,14.0,2
452,71030703,31.689694057783843,71030703,51.11689754751343,-114.71804867986793,86,31689694.670159053,86,51.15040969848633,-114.81707763671875,182,100158479.62581196,182,8794839.911645455,0.2775299668610317,0.08780923936248455,0.2775299668610318,0.08780923936248544,8.0,13.0,2
448,71030716,81.56977497662082,71030716,51.14293641324775,-114.64739764919047,85,81569777.58137825,85,51.09433364868164,-114.63546752929688,162,100153732.57261643,162,34676360.562968045,0.4251128492826048,0.3462313352907338,0.42511284928260423,0.34623133529073696,7.0,14.0,2
450,71030716,81.56977497662082,71030716,51.14293641324775,-114.64739764919047,85,81569777.58137825,85,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,1817565.8392346017,0.022282343940699157,0.018144620783338426,0.022282343940699126,0.018144620783338165,8.0,15.0,2
449,71030716,81.56977497662082,71030716,51.14293641324775,-114.64739764919047,85,81569777.58137825,85,51.12320327758789,-114.500244140625,163,100162080.86059882,163,1154994.3920031288,0.01415958736495078,0.011531253964368006,0.01415958736495076,0.011531253964367974,7.0,15.0,2
447,71030716,81.56977497662082,71030716,51.14293641324775,-114.64739764919047,85,81569777.58137825,85,51.17950439453125,-114.68180847167969,183,100161644.94952984,183,43920856.78717257,0.5384452194117465,0.4384997551638027,0.5384452194117458,0.4384997551638056,8.0,14.0,2
442,71030717,64.24315717899987,71030717,51.12212251971604,-115.30232795879995,84,64243150.68076486,84,51.11722946166992,-115.4041748046875,199,100178250.25461878,199,16877802.06278743,0.2627175330589886,0.16847770868317066,0.2627175330589886,0.16847770868317544,9.0,9.0,2
443,71030717,64.24315717899987,71030717,51.12212251971604,-115.30232795879995,84,64243150.68076486,84,51.14704513549805,-115.26937866210938,200,100174942.52951849,200,44333267.84335378,0.6900855168771738,0.4425584554769285,0.6900855168771738,0.44255845547690786,9.0,10.0,2
441,71030717,64.24315717899987,71030717,51.12212251971604,-115.30232795879995,84,64243150.68076486,84,51.0621223449707,-115.22190856933594,179,100159696.74255349,179,1080413.1667993914,0.016817561955641748,0.010786905331557088,0.016817561955641748,0.010786905331557314,8.0,10.0,2
440,71030717,64.24315717899987,71030717,51.12212251971604,-115.30232795879995,84,64243150.68076486,84,51.03236389160156,-115.35647583007812,178,100159757.3421699,178,1951667.6078242653,0.030379388108195897,0.019485546487067632,0.030379388108195897,0.019485546487067785,8.0,9.0,2
439,71030749,34.89648280138626,71030749,51.1184109698755,-114.38155079315872,83,34896483.10491347,83,51.151912689208984,-114.36483764648438,164,100172383.97374637,164,26664736.50364536,0.7641095643787361,0.26618849872469613,0.7641095643787371,0.29224367427347786,7.0,16.0,2
437,71030749,34.89648280138626,71030749,51.1184109698755,-114.38155079315872,83,34896483.10491347,83,51.06660079956055,-114.31912231445312,143,100154828.58904183,143,1877086.8064406882,0.053790142714306696,0.01874185032199301,0.053790142714306766,0.018741850321993023,6.0,16.0,2
438,71030749,34.89648280138626,71030749,51.1184109698755,-114.38155079315872,83,34896483.10491347,83,51.12320327758789,-114.500244140625,163,100162080.86059882,163,6354659.794827379,0.18210029290695584,0.06344376774351879,0.1821002929069561,0.06344376774351862,7.0,15.0,2
431,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849917,82,35558881.91390676,82,51.05708694458008,-115.67327880859375,197,100188493.1465848,197,2027639.0514531988,0.05702201369442404,0.020238242813838712,0.0570220136944241,0.021319253448805642,9.0,7.0,2
432,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849917,82,35558881.91390676,82,51.08724594116211,-115.538818359375,198,100187468.9732182,198,16442356.21555118,0.46239800945824233,0.1641158957708224,0.4623980094582428,0.16411589577082392,9.0,8.0,2
434,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849917,82,35558881.91390676,82,51.172027587890625,-115.58692932128906,219,100194351.5309766,219,17063934.82909484,0.47987827261861365,0.1703083514026164,0.47987827261861415,0.1703083514026138,10.0,8.0,2
433,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849917,82,35558881.91390676,82,51.141815185546875,-115.72161865234375,218,100199934.00316924,218,24951.817807508178,0.0007017042287190067,0.000249020301816955,0.0007017042287190073,0.00024902030181695427,10.0,7.0,2
429,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,81,35486859.286810115,81,51.08090591430664,-115.99043273925781,216,100179795.96328881,216,1323107.0341432858,0.03728442191656738,0.013207324105832101,0.03728442191656743,0.13154610125050326,10.0,5.0,2
428,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,81,35486859.286810115,81,51.1114387512207,-115.85612487792969,217,100190896.32779494,217,27364837.717122126,0.771125939772675,0.27312698778132977,0.771125939772676,0.3256409998904251,10.0,6.0,2
430,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,81,35486859.286810115,81,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,6798914.535544656,0.19158963831075637,0.06784750865449764,0.19158963831075662,0.06784750865449858,11.0,6.0,2
423,71030831,32.94856337508954,71030831,51.172709631573234,-115.00440690936925,80,32948567.61334533,80,51.17669677734375,-115.1343994140625,201,100190467.03330114,201,1272920.1854712116,0.03863355155250009,0.012705003012393589,0.03863355155250008,0.012705003012393653,9.0,11.0,2
424,71030831,32.94856337508954,71030831,51.172709631573234,-115.00440690936925,80,32948567.61334533,80,51.121150970458984,-114.95217895507812,181,100177459.98246913,181,4562854.3165174415,0.13848414808385556,0.045547714199540824,0.13848414808385553,0.045547714199540665,8.0,12.0,2
