COMID,min,max,mean,median
71029118,0,1059.90002441406,141.051742553711,64.085698726626
71029071,0,160.599975585938,44.1734237670898,36.5141148893946
71029064,0,559.300048828125,72.7218856811523,56.9563802100162
71029057,0,215.199951171875,22.6759128570557,13.7000033870645
71029042,0,99.5,35.874080657959,25.1627651307654
71029028,0,86.0999755859375,35.0239334106445,35.7999641728595
71035362,0,538.599975585938,72.6678619384766,41.2225859621567
71035360,0,644.599975585938,133.575790405273,63.7399072647426
71029022,0,57,5.51153564453125,1.08916741448696
71022780,0,36.5999755859375,8.07042598724365,5.30002085848218
71029016,0,723.499877929688,107.652717590332,55.6628072782564
71035349,0,121.800048828125,30.0453796386719,24.2086528531159
71035337,0,1357.29992675781,187.255554199219,86.5677397129669
71022754,0,53.699951171875,8.04445266723633,4.89998005288553
71028975,0,46.4000244140625,13.3543357849121,11.1000337264725
71028974,0,989.5,250.575469970703,140.811313157882
71028968,0,257.700073242188,43.0619850158691,31.0471727019908
71028963,0,114.299926757812,26.445484161377,18.8018102761665
71028961,0,1041.79992675781,128.976760864258,83.224861796556
71028957,0,1087.60009765625,165.667129516602,95.5669948371173
71028945,0,52.5999755859375,8.56323623657227,5.99840798086114
71035289,0,1030.70007324219,119.483978271484,45.3982094009438
71022693,0,44.4000244140625,8.00354385375977,3.07296173482109
71022679,0,17.7999877929688,4.54333734512329,3.94193581106643
71028904,0,1043.90014648438,193.743576049805,98.9659891397158
71028893,0,52.5999755859375,13.9526052474976,11.8000201428368
71022661,0,20.5,3.09624052047729,2.49709026280004
71035238,0,879.300048828125,166.701797485352,119.879618928278
71022647,0,27,3.40005970001221,2.60002424402081
71028867,0,108.299926757812,17.692813873291,12.7992522838685
71028865,0,685.800170898438,115.172622680664,64.1659854154116
71022639,0,16.4000244140625,4.8936710357666,4.89507459354835
71022635,0,19.5,3.81492209434509,2.37108271913249
71028852,0,1323.10009765625,183.48583984375,93.2998727623481
71028847,0,786.400146484375,117.124885559082,73.6000009447629
71028835,0,44.7000732421875,9.91104316711426,7.29995085325759
71028833,0,305.700073242188,42.3443222045898,35.1999834702736
71028304,0,830.39990234375,138.705749511719,87.5206527281569
71035166,0,242.299926757812,36.8807830810547,26.8944375924765
71028795,0,60.60009765625,14.0962896347046,10.8598421428439
71035129,0,222.900024414062,31.4816303253174,20.3547867271305
71028757,0,176,55.0434188842773,45.9935964561565
71028740,0,1027.90002441406,165.744277954102,105.299943432851
71028734,0,67.4000244140625,11.7597379684448,8.10007568971988
71028727,0,87,14.9983777999878,8.60005141998574
71035105,0,223.900024414062,33.0288963317871,24.4567206848057
71028722,0,107,15.1505146026611,10.0000146317402
71028700,0,1027.90002441406,116.352294921875,59.749056729403
71028699,0,207.300048828125,52.2517700195312,37.5829553676674
71028685,0,207.300048828125,36.8017501831055,24.9652053795548
71022305,0,34.2999877929688,14.3022308349609,12.5544050938374
71028681,0,15.5999755859375,4.01054620742798,3.7999267577588
71022302,0,40.699951171875,12.5432996749878,6.10000308748171
71028676,0,1430.59997558594,203.307113647461,133.163557128953
71028675,0,57.699951171875,9.99361896514893,7.41978986987253
71028663,0,205.099975585938,30.0640678405762,18.8000082022008
71028657,0,374.199951171875,64.5861129760742,49.5966263829636
71035044,0,183.900024414062,27.0829086303711,17.5475078968319
71022253,0,52.3999633789062,10.4874572753906,7.29346514118177
71022248,0,41.5000610351562,7.53152132034302,5.79998701379655
71028609,0,958.60009765625,204.285491943359,153.226806355489
71022242,0,79.0999755859375,9.41503143310547,5.57296339105856
71035002,0,144.900024414062,16.3912906646729,11.3000059526549
71028598,0,236.900024414062,45.9164695739746,34.6055563885206
71028597,0,906.599975585938,156.187423706055,73.8274891151807
71022225,0,35.2000122070312,8.14021778106689,6.57484586407255
71028585,0,852.400146484375,150.562484741211,40.5162967411204
71022220,0,35.2000122070312,7.83141469955444,6.27742403195107
71028580,0,98.4999389648438,15.6723585128784,10.104241316372
71022209,0,41.7999877929688,7.56979894638062,5.02813248685795
71034975,0,68.7999267578125,7.14814901351929,3.70005358440848
71028558,0,213.400024414062,36.7524452209473,24.5211742943763
71022198,0,47.5,6.58371782302856,3.23330227116894
71028546,0,71.699951171875,12.4193735122681,7.52939516961412
71028531,0,49,11.5827465057373,7.14801964391329
71022170,0,36.0999755859375,7.39126873016357,4.81144332885635
71028526,0,94.2000732421875,12.2875213623047,5.89641766175443
71022168,0,36.8999633789062,8.7913703918457,6.77130972362927
71028524,0,40.5,10.0357131958008,7.2999920812906
71022165,0,21.6000366210938,11.0485868453979,11.8362921666264
71022164,0,37,8.98637962341309,6.40000483659789
71022160,0,64.8999633789062,10.0824346542358,6.01552690497355
71022365,0,34.7999877929688,7.00440788269043,4.03274921649198
71022153,0,60,7.67752599716187,4.8999649414149
71028510,0,71,9.47729110717773,5.42039277343708
71028505,0,78,14.2930450439453,8.09998001746914
71028498,0,95.699951171875,9.79833889007568,4.58044311129169
71028494,0,78,12.9306936264038,7.10002416207085
71028490,0,39.1000366210938,6.65492916107178,3.90560172076948
71022454,0,66.300048828125,7.90709972381592,3.59261645259534
71028249,0,639,66.1131744384766,17.0999982215211
71028221,0,1442.09997558594,278.319793701172,193.115640548659
71028215,0,586.500122070312,50.0731468200684,28.0999848874991
71028189,0,1447.20007324219,172.540817260742,40.388362182393
71028159,0,1113.80004882812,230.518112182617,139.099929253928
71028140,0,1147.90002441406,146.9345703125,69.6733172223845
71028132,0,87.7000732421875,14.9622468948364,9.60004714096423
71028097,0,128.89990234375,20.3307991027832,15.5420703991963
71028095,0,1292.69995117188,176.747772216797,98.1812396444768
71028073,0,1269.69995117188,205.082229614258,131.86941443845
71028062,0,161.099975585938,28.4920196533203,14.6783013399859
71028054,0,858.900024414062,141.521102905273,74.3000436372064
71028039,0,735.900146484375,42.0673980712891,13.1999780894481
71028027,0,166.5,13.5606813430786,6.02754543227726
71028023,0,195.199951171875,29.7739849090576,17.0650202642275
71028014,0,150.900024414062,23.2538013458252,17.2389882548341
71028007,0,238.699951171875,37.5202560424805,23.7000013240507
71027992,0,191.300048828125,27.672830581665,20.7999700643535
71027981,0,192.5,52.9792938232422,38.8999566265009
71027979,0,208.900024414062,34.225528717041,26.5499877929681
71027969,0,208.900024414062,28.7692375183105,24.2708590796183
71027963,0,107.800048828125,31.1650485992432,23.3983114367366
71027962,0,78.300048828125,22.8901996612549,17.2662864684914
71027957,0,230.800048828125,33.4305000305176,19.9939697553387
71027942,0,174.599975585938,21.761360168457,12.4813571318632
